Year,Week_Number,mean_return,volatility
2019,00,0.5616666666666666,3.6495208361281253
2019,01,0.6826,0.5886673933555349
2019,02,0.5311999999999999,0.9956385890472506
2019,03,0.03400000000000003,1.3889269239236455
2019,04,0.2832,1.4381254117774291
2019,05,0.09759999999999999,0.917789354917565
2019,06,0.4744,0.594256089577549
2019,07,0.185,0.5418702181642144
2019,08,0.18039999999999998,0.4344724387115942
2019,09,-0.4968,0.4958645984540538
2019,10,0.7482,0.8001057430115097
2019,11,-0.11099999999999999,1.4462829944378106
2019,12,0.227,0.5845498267898126
2019,13,0.5367999999999999,0.4984302358404835
2019,14,0.1152,0.5067506290079964
2019,15,0.043750000000000004,0.1811930370258931
2019,16,0.3694,0.5724886898446117
2019,17,0.04680000000000004,0.9405395791778249
2019,18,-0.6104,0.7882812315411296
2019,19,-0.23939999999999992,1.9962007163609572
2019,20,-0.458,1.1133299151644134
2019,21,-0.6052500000000001,0.7467375152399045
2019,22,0.7735999999999998,1.5864360371600235
2019,23,0.14219999999999997,0.6580746158301504
2019,24,0.5972,0.5930524428749956
2019,25,-0.06019999999999999,0.9000037222145251
2019,26,0.4835,0.5225070972404744
2019,27,0.20259999999999997,0.6311773126467712
2019,28,-0.23739999999999997,0.43587762043949907
2019,29,0.45,0.8330393147985274
2019,30,-0.7950000000000002,0.4646251177024333
2019,31,-0.09220000000000009,2.242538673022162
2019,32,-0.142,2.065089707494568
2019,33,-0.3562,1.7018068926878867
2019,34,0.5414,0.8280358084044434
2019,35,0.44375,1.324359058815496
2019,36,0.182,0.5318768654491376
2019,37,-0.144,0.4431523440082428
2019,38,-0.4386,0.988283258990053
2019,39,0.11520000000000001,1.3628538806489858
2019,40,0.192,1.212321533257576
2019,41,0.08300000000000005,0.7833023043499873
2019,42,0.3786,0.6730871414608958
2019,43,0.34739999999999993,0.7361778317770781
2019,44,0.21180000000000004,0.3476811757918452
2019,45,0.1548,0.35305622781647683
2019,46,-0.0488,0.31830677027044213
2019,47,0.4267500000000001,0.7522062549593695
2019,48,-0.018000000000000016,0.8464077031785568
2019,49,0.181,0.4386667299898637
2019,50,0.43220000000000003,0.3669798359583262
2019,51,0.22849999999999998,0.40180301973313576
2019,52,-0.18800000000000003,0.6858935777509512
2020,00,0.27349999999999997,1.4983592693342942
2020,01,0.34900000000000003,0.47108438734477287
2020,02,0.45499999999999996,0.5808777840475567
2020,03,-0.19675,0.5189132072578869
2020,04,-0.34700000000000003,1.377039759774568
2020,05,0.7989999999999999,0.9901373642076132
2020,06,0.43999999999999995,0.5484382371789918
2020,07,-0.3945,1.1228503907466925
2020,08,-2.1834000000000002,2.1751943131591713
2020,09,0.07559999999999989,3.774396349086831
2020,10,-1.4252000000000002,8.153279015218356
2020,11,-2.457,7.110126335023872
2020,12,1.8414000000000001,4.8717023513346955
2020,13,-0.30879999999999996,3.0936849710337344
2020,14,2.5887499999999997,3.3782985239120986
2020,15,1.2044,1.9542628533541746
2020,16,-0.012400000000000012,2.436214645715767
2020,17,-0.04239999999999995,2.5609062458434515
2020,18,1.1732,0.406772295025116
2020,19,-0.2266,1.4546629506521433
2020,20,0.6876,1.5271428551383135
2020,21,0.44225000000000003,0.7568550609815153
2020,22,0.6779999999999999,0.9763418970831887
2020,23,-0.43279999999999996,2.7208913429242263
2020,24,0.7368,0.792520472921678
2020,25,-0.3686,1.8590614029665615
2020,26,1.13575,0.5636443175147486
2020,27,0.7958000000000001,1.1461377316884738
2020,28,-0.21000000000000002,1.2423733335837501
2020,29,-0.2554,1.7891518381624294
2020,30,0.7326,1.2200843413469415
2020,31,0.4928,0.8789503398941262
2020,32,0.02280000000000008,1.3836674817310697
2020,33,0.5271999999999999,0.6667546025337957
2020,34,0.6716,0.7361285893103188
2020,35,-0.6344,2.626227103660306
2020,36,-1.0005,2.8632012969169085
2020,37,-0.10219999999999999,1.5192220706664317
2020,38,0.23900000000000002,2.062650842968824
2020,39,0.3049999999999999,1.6293308442425067
2020,40,0.9052,1.5413434724291664
2020,41,0.1652,1.3613892536670034
2020,42,-0.2092,0.845580096738328
2020,43,-1.1084,2.2119923824461964
2020,44,1.751,1.56910834552621
2020,45,-0.10139999999999998,1.553962451283814
2020,46,0.04580000000000003,0.7564094129504206
2020,47,0.7324999999999999,0.4846679275545268
2020,48,0.42119999999999996,0.5715747545159775
2020,49,-0.13439999999999996,1.056140284242581
2020,50,0.604,0.4861702376740065
2020,51,0.09650000000000002,0.3596604880532009
2020,52,0.1635,0.45761446655454413
2021,01,0.4917999999999999,1.570511922909215
2021,02,-0.308,0.7302862452490804
2021,03,1.034,0.8660850612574571
2021,04,-0.6984,1.5073155940280059
2021,05,1.1778,0.9764661796498638
2021,06,0.3436,0.44272429343780084
2021,07,-0.39375,0.34396935425509445
