High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility
4748.7900390625,4700.91015625,4712.3798828125,4748.47021484375,1801790000,4748.47021484375,1.851,2016-03-11,10,2016,0.13840000000000002,1.1541543657587576
4762.27001953125,4731.509765625,4733.39013671875,4750.27978515625,1615100000,4750.27978515625,0.038,2016-03-14,11,2016,0.1988,0.44992243776010993
4735.27001953125,4712.06982421875,4731.14013671875,4728.669921875,1692420000,4728.669921875,-0.455,2016-03-15,11,2016,0.1988,0.44992243776010993
4774.77978515625,4716.4501953125,4717.8798828125,4763.97021484375,1781060000,4763.97021484375,0.747,2016-03-16,11,2016,0.1988,0.44992243776010993
4788.08984375,4737.97021484375,4752.6201171875,4774.990234375,1907190000,4774.990234375,0.231,2016-03-17,11,2016,0.1988,0.44992243776010993
4804.580078125,4772.41015625,4784.6298828125,4795.64990234375,2829040000,4795.64990234375,0.433,2016-03-18,11,2016,0.1988,0.44992243776010993
4814.85009765625,4785.3798828125,4787.31005859375,4808.8701171875,1609230000,4808.8701171875,0.276,2016-03-21,12,2016,-0.11399999999999999,0.6591363035569098
4835.60009765625,4781.7099609375,4783.60009765625,4821.66015625,1596200000,4821.66015625,0.266,2016-03-22,12,2016,-0.11399999999999999,0.6591363035569098
4816.669921875,4765.3701171875,4813.8701171875,4768.85986328125,1732630000,4768.85986328125,-1.095,2016-03-23,12,2016,-0.11399999999999999,0.6591363035569098
4773.5,4734.77001953125,4743.35986328125,4773.5,1590990000,4773.5,0.097,2016-03-24,12,2016,-0.11399999999999999,0.6591363035569098
4787.39013671875,4760.009765625,4785.25,4766.7900390625,1381000000,4766.7900390625,-0.141,2016-03-28,13,2016,0.5864,0.7362189212455763
4849.31005859375,4749.77978515625,4756.5498046875,4846.6201171875,1806490000,4846.6201171875,1.675,2016-03-29,13,2016,0.5864,0.7362189212455763
4899.14013671875,4859.35009765625,4875.4599609375,4869.2900390625,1717820000,4869.2900390625,0.468,2016-03-30,13,2016,0.5864,0.7362189212455763
4891.2998046875,4864.41015625,4869.56982421875,4869.85009765625,1774270000,4869.85009765625,0.012,2016-03-31,13,2016,0.5864,0.7362189212455763
4917.08984375,4832.06005859375,4842.5498046875,4914.5400390625,1812250000,4914.5400390625,0.918,2016-04-01,13,2016,0.5864,0.7362189212455763
4917.75,4885.169921875,4911.2099609375,4891.7998046875,1705730000,4891.7998046875,-0.463,2016-04-04,14,2016,-0.25579999999999997,1.1748479476085405
4872.7001953125,4838.6201171875,4855.89990234375,4843.93017578125,1726010000,4843.93017578125,-0.979,2016-04-05,14,2016,-0.25579999999999997,1.1748479476085405
4921.509765625,4849.27978515625,4849.580078125,4920.72021484375,1761770000,4920.72021484375,1.585,2016-04-06,14,2016,-0.25579999999999997,1.1748479476085405
4901.490234375,4831.490234375,4893.56982421875,4848.3701171875,1908940000,4848.3701171875,-1.47,2016-04-07,14,2016,-0.25579999999999997,1.1748479476085405
4892.60009765625,4835.35986328125,4883.990234375,4850.68994140625,1588830000,4850.68994140625,0.048,2016-04-08,14,2016,-0.25579999999999997,1.1748479476085405
4897.5498046875,4833.39990234375,4873.39013671875,4833.39990234375,1545540000,4833.39990234375,-0.356,2016-04-11,15,2016,0.36080000000000007,0.7954487412775256
4879.60009765625,4808.91015625,4838.81982421875,4872.08984375,1759280000,4872.08984375,0.8,2016-04-12,15,2016,0.36080000000000007,0.7954487412775256
4951.91015625,4903.60009765625,4904.7900390625,4947.419921875,1936450000,4947.419921875,1.546,2016-04-13,15,2016,0.36080000000000007,0.7954487412775256
4961.2998046875,4931.81005859375,4947.6201171875,4945.89013671875,1645810000,4945.89013671875,-0.031,2016-04-14,15,2016,0.36080000000000007,0.7954487412775256
4950.43017578125,4925.4599609375,4938.830078125,4938.22021484375,1684790000,4938.22021484375,-0.155,2016-04-15,15,2016,0.36080000000000007,0.7954487412775256
4960.7900390625,4915.6298828125,4919.35986328125,4960.02001953125,1672260000,4960.02001953125,0.441,2016-04-18,16,2016,-0.129,0.4845301848182423
4968.669921875,4915.52001953125,4968.2998046875,4940.330078125,1824250000,4940.330078125,-0.397,2016-04-19,16,2016,-0.129,0.4845301848182423
4969.31982421875,4928.2900390625,4941.990234375,4948.1298828125,1781340000,4948.1298828125,0.158,2016-04-20,16,2016,-0.129,0.4845301848182423
4966.60986328125,4932.64013671875,4949.1201171875,4945.89013671875,1758190000,4945.89013671875,-0.045,2016-04-21,16,2016,-0.129,0.4845301848182423
4921.66015625,4872.02001953125,4898.240234375,4906.22998046875,2018930000,4906.22998046875,-0.802,2016-04-22,16,2016,-0.129,0.4845301848182423
4904.8701171875,4878.3701171875,4891.47998046875,4895.7900390625,1582270000,4895.7900390625,-0.213,2016-04-25,17,2016,-0.5386,0.4143528689414374
4915.0,4875.419921875,4903.81005859375,4888.27978515625,1825020000,4888.27978515625,-0.153,2016-04-26,17,2016,-0.5386,0.4143528689414374
4872.91015625,4826.3798828125,4855.3798828125,4863.14013671875,1938780000,4863.14013671875,-0.514,2016-04-27,17,2016,-0.5386,0.4143528689414374
4889.16015625,4796.31982421875,4857.60009765625,4805.2900390625,2161400000,4805.2900390625,-1.19,2016-04-28,17,2016,-0.5386,0.4143528689414374
4807.89013671875,4740.83984375,4805.7900390625,4775.35986328125,2376460000,4775.35986328125,-0.623,2016-04-29,17,2016,-0.5386,0.4143528689414374
4821.56982421875,4768.27978515625,4786.5498046875,4817.58984375,1880460000,4817.58984375,0.884,2016-05-02,18,2016,-0.1622,0.8281079035971097
4791.43017578125,4749.7099609375,4780.8798828125,4763.22021484375,1984340000,4763.22021484375,-1.129,2016-05-03,18,2016,-0.1622,0.8281079035971097
4751.64013671875,4713.91015625,4735.27978515625,4725.64013671875,1950800000,4725.64013671875,-0.789,2016-05-04,18,2016,-0.1622,0.8281079035971097
4744.5498046875,4709.75,4742.419921875,4717.08984375,1888350000,4717.08984375,-0.181,2016-05-05,18,2016,-0.1622,0.8281079035971097
4736.16015625,4684.27978515625,4695.89990234375,4736.16015625,1860800000,4736.16015625,0.404,2016-05-06,18,2016,-0.1622,0.8281079035971097
4771.93994140625,4735.06005859375,4736.35009765625,4750.2099609375,1625100000,4750.2099609375,0.297,2016-05-09,19,2016,-0.07519999999999999,0.8799580671827492
4811.2998046875,4758.2001953125,4768.91015625,4809.8798828125,1760120000,4809.8798828125,1.256,2016-05-10,19,2016,-0.07519999999999999,0.8799580671827492
4812.18994140625,4760.35986328125,4799.2998046875,4760.68994140625,1859110000,4760.68994140625,-1.023,2016-05-11,19,2016,-0.07519999999999999,0.8799580671827492
4779.4599609375,4710.169921875,4778.18994140625,4737.330078125,1930450000,4737.330078125,-0.491,2016-05-12,19,2016,-0.07519999999999999,0.8799580671827492
4759.2900390625,4708.259765625,4731.06982421875,4717.68017578125,1698030000,4717.68017578125,-0.415,2016-05-13,19,2016,-0.07519999999999999,0.8799580671827492
4791.25,4724.72998046875,4728.85986328125,4775.4599609375,1741510000,4775.4599609375,1.225,2016-05-16,20,2016,0.22380000000000005,1.100003499994432
4776.14990234375,4703.39013671875,4768.85009765625,4715.72998046875,1925230000,4715.72998046875,-1.251,2016-05-17,20,2016,0.22380000000000005,1.100003499994432
4762.27978515625,4704.490234375,4705.77978515625,4739.1201171875,1934100000,4739.1201171875,0.496,2016-05-18,20,2016,0.22380000000000005,1.100003499994432
4735.27001953125,4678.3798828125,4717.35986328125,4712.52978515625,1805890000,4712.52978515625,-0.561,2016-05-19,20,2016,0.22380000000000005,1.100003499994432
4781.7001953125,4729.0,4729.43994140625,4769.56005859375,1970520000,4769.56005859375,1.21,2016-05-20,20,2016,0.22380000000000005,1.100003499994432
4792.64013671875,4763.91015625,4771.56982421875,4765.77978515625,1865110000,4765.77978515625,-0.079,2016-05-23,21,2016,0.6808,0.8074194696686476
4865.990234375,4792.6298828125,4792.85009765625,4861.06005859375,1942280000,4861.06005859375,1.999,2016-05-24,21,2016,0.6808,0.8074194696686476
4905.4501953125,4872.419921875,4877.18017578125,4894.89013671875,1784420000,4894.89013671875,0.696,2016-05-25,21,2016,0.6808,0.8074194696686476
4909.3798828125,4887.27001953125,4897.77978515625,4901.77001953125,1606250000,4901.77001953125,0.141,2016-05-26,21,2016,0.6808,0.8074194696686476
4933.5,4902.5,4904.0498046875,4933.5,1505020000,4933.5,0.647,2016-05-27,21,2016,0.6808,0.8074194696686476
4951.4501953125,4923.02978515625,4938.47998046875,4948.0498046875,2285350000,4948.0498046875,0.295,2016-05-31,22,2016,0.046500000000000014,0.4362709402806166
4958.97998046875,4923.2001953125,4928.97021484375,4952.25,1797090000,4952.25,0.085,2016-06-01,22,2016,0.046500000000000014,0.4362709402806166
4971.35986328125,4924.22998046875,4941.25,4971.35986328125,1729050000,4971.35986328125,0.386,2016-06-02,22,2016,0.046500000000000014,0.4362709402806166
4958.64990234375,4909.2099609375,4958.10009765625,4942.52001953125,1697840000,4942.52001953125,-0.58,2016-06-03,22,2016,0.046500000000000014,0.4362709402806166
4980.14013671875,4944.8701171875,4950.4599609375,4968.7099609375,1663840000,4968.7099609375,0.53,2016-06-06,23,2016,-0.1928,0.6991403292615869
4979.3798828125,4960.27978515625,4972.1298828125,4961.75,1747760000,4961.75,-0.14,2016-06-07,23,2016,-0.1928,0.6991403292615869
4979.66015625,4956.7900390625,4970.009765625,4974.64013671875,1692640000,4974.64013671875,0.26,2016-06-08,23,2016,-0.1928,0.6991403292615869
4965.490234375,4940.5498046875,4954.14990234375,4958.6201171875,1632340000,4958.6201171875,-0.322,2016-06-09,23,2016,-0.1928,0.6991403292615869
4917.919921875,4880.60986328125,4915.14990234375,4894.5498046875,1822200000,4894.5498046875,-1.292,2016-06-10,23,2016,-0.1928,0.6991403292615869
4894.85009765625,4844.93994140625,4868.509765625,4848.43994140625,1888300000,4848.43994140625,-0.942,2016-06-13,24,2016,-0.3867999999999999,0.5173071621387045
4863.009765625,4811.93017578125,4836.669921875,4843.5498046875,1919710000,4843.5498046875,-0.101,2016-06-14,24,2016,-0.3867999999999999,0.5173071621387045
4868.16015625,4830.330078125,4855.080078125,4834.93017578125,1802200000,4834.93017578125,-0.178,2016-06-15,24,2016,-0.3867999999999999,0.5173071621387045
4847.85986328125,4778.77978515625,4809.68994140625,4844.919921875,1851770000,4844.919921875,0.207,2016-06-16,24,2016,-0.3867999999999999,0.5173071621387045
4835.02001953125,4792.33984375,4835.02001953125,4800.33984375,2638220000,4800.33984375,-0.92,2016-06-17,24,2016,-0.3867999999999999,0.5173071621387045
4882.14990234375,4834.509765625,4856.68994140625,4837.2099609375,1779560000,4837.2099609375,0.768,2016-06-20,25,2016,-0.3682,2.203896708105895
4852.18994140625,4826.58984375,4845.080078125,4843.759765625,1698080000,4843.759765625,0.135,2016-06-21,25,2016,-0.3682,2.203896708105895
4875.93017578125,4830.0,4846.68017578125,4833.31982421875,1682220000,4833.31982421875,-0.216,2016-06-22,25,2016,-0.3682,2.203896708105895
4910.0400390625,4859.39990234375,4872.18994140625,4910.0400390625,1738570000,4910.0400390625,1.587,2016-06-23,25,2016,-0.3682,2.203896708105895
4798.22021484375,4698.419921875,4715.7900390625,4707.97998046875,4411040000,4707.97998046875,-4.115,2016-06-24,25,2016,-0.3682,2.203896708105895
4665.0400390625,4574.25,4664.43017578125,4594.43994140625,2659650000,4594.43994140625,-2.412,2016-06-27,26,2016,0.6618,1.8387076167786982
4692.97998046875,4643.93017578125,4643.93017578125,4691.8701171875,2074090000,4691.8701171875,2.121,2016-06-28,26,2016,0.6618,1.8387076167786982
4787.58984375,4732.33984375,4732.93017578125,4779.25,2116550000,4779.25,1.862,2016-06-29,26,2016,0.6618,1.8387076167786982
4843.10986328125,4774.52001953125,4793.75,4842.669921875,2171180000,4842.669921875,1.327,2016-06-30,26,2016,0.6618,1.8387076167786982
4880.169921875,4837.169921875,4837.18017578125,4862.56982421875,1745130000,4862.56982421875,0.411,2016-07-01,26,2016,0.6618,1.8387076167786982
4839.1298828125,4797.2900390625,4837.06005859375,4822.89990234375,1690340000,4822.89990234375,-0.816,2016-07-05,27,2016,0.48450000000000004,1.0182483325135703
4861.0498046875,4786.009765625,4799.31982421875,4859.16015625,1876090000,4859.16015625,0.752,2016-07-06,27,2016,0.48450000000000004,1.0182483325135703
4889.009765625,4853.68017578125,4867.47021484375,4876.81005859375,1672770000,4876.81005859375,0.363,2016-07-07,27,2016,0.48450000000000004,1.0182483325135703
4959.0,4901.27001953125,4906.66015625,4956.759765625,1947260000,4956.759765625,1.639,2016-07-08,27,2016,0.48450000000000004,1.0182483325135703
5002.5,4976.5400390625,4976.5400390625,4988.64013671875,1718450000,4988.64013671875,0.643,2016-07-11,28,2016,0.293,0.47363118562864925
5032.10009765625,5009.68017578125,5017.990234375,5022.81982421875,1866280000,5022.81982421875,0.685,2016-07-12,28,2016,0.293,0.47363118562864925
5036.3798828125,5002.81982421875,5036.31982421875,5005.72998046875,1650820000,5005.72998046875,-0.34,2016-07-13,28,2016,0.293,0.47363118562864925
5045.18017578125,5025.14990234375,5041.9501953125,5034.06005859375,1641170000,5034.06005859375,0.566,2016-07-14,28,2016,0.293,0.47363118562864925
5044.81005859375,5018.52001953125,5041.18994140625,5029.58984375,1610300000,5029.58984375,-0.089,2016-07-15,28,2016,0.293,0.47363118562864925
5063.52978515625,5030.1298828125,5034.990234375,5055.77978515625,1585570000,5055.77978515625,0.521,2016-07-18,29,2016,0.2806,0.6169953808579121
5052.240234375,5028.240234375,5038.22021484375,5036.3701171875,1694740000,5036.3701171875,-0.384,2016-07-19,29,2016,0.2806,0.6169953808579121
5098.25,5053.919921875,5061.60009765625,5089.93017578125,1877330000,5089.93017578125,1.063,2016-07-20,29,2016,0.2806,0.6169953808579121
5102.77978515625,5061.10986328125,5093.97021484375,5073.89990234375,1880310000,5073.89990234375,-0.315,2016-07-21,29,2016,0.2806,0.6169953808579121
5103.52001953125,5064.10986328125,5078.1201171875,5100.16015625,1639000000,5100.16015625,0.518,2016-07-22,29,2016,0.2806,0.6169953808579121
5100.72021484375,5082.66015625,5096.990234375,5097.6298828125,1770620000,5097.6298828125,-0.05,2016-07-25,30,2016,0.242,0.23145517924643638
5122.2998046875,5084.18017578125,5095.60986328125,5110.0498046875,2038060000,5110.0498046875,0.244,2016-07-26,30,2016,0.242,0.23145517924643638
5151.06005859375,5120.66015625,5143.83984375,5139.81005859375,2122250000,5139.81005859375,0.582,2016-07-27,30,2016,0.242,0.23145517924643638
5160.16015625,5130.75,5144.81982421875,5154.97998046875,1950910000,5154.97998046875,0.295,2016-07-28,30,2016,0.242,0.23145517924643638
5175.81005859375,5140.0498046875,5162.14990234375,5162.1298828125,2072640000,5162.1298828125,0.139,2016-07-29,30,2016,0.242,0.23145517924643638
5199.1298828125,5158.93017578125,5167.419921875,5184.2001953125,1866590000,5184.2001953125,0.428,2016-08-01,31,2016,0.22960000000000003,0.7157728690024511
5181.02001953125,5109.7998046875,5177.52978515625,5137.72998046875,2142010000,5137.72998046875,-0.896,2016-08-02,31,2016,0.22960000000000003,0.7157728690024511
5159.740234375,5128.43994140625,5133.240234375,5159.740234375,1909470000,5159.740234375,0.428,2016-08-03,31,2016,0.22960000000000003,0.7157728690024511
5174.0,5145.39013671875,5158.02001953125,5166.25,1930000000,5166.25,0.126,2016-08-04,31,2016,0.22960000000000003,0.7157728690024511
5227.22998046875,5186.25,5190.7099609375,5221.1201171875,2017720000,5221.1201171875,1.062,2016-08-05,31,2016,0.22960000000000003,0.7157728690024511
5228.39990234375,5202.18017578125,5223.5400390625,5213.14013671875,1624450000,5213.14013671875,-0.153,2016-08-08,32,2016,0.04559999999999999,0.3340438593957386
5238.5400390625,5214.9501953125,5216.2099609375,5225.47998046875,1664320000,5225.47998046875,0.237,2016-08-09,32,2016,0.04559999999999999,0.3340438593957386
5227.9599609375,5193.7998046875,5227.9501953125,5204.580078125,1651240000,5204.580078125,-0.4,2016-08-10,32,2016,0.04559999999999999,0.3340438593957386
5235.2900390625,5211.25,5222.14990234375,5228.39990234375,1511670000,5228.39990234375,0.458,2016-08-11,32,2016,0.04559999999999999,0.3340438593957386
5233.33984375,5215.5498046875,5219.66015625,5232.89013671875,1501620000,5232.89013671875,0.086,2016-08-12,32,2016,0.04559999999999999,0.3340438593957386
5271.35986328125,5241.14013671875,5242.18017578125,5262.02001953125,1533170000,5262.02001953125,0.557,2016-08-15,33,2016,0.022000000000000002,0.44661336746676095
5248.259765625,5226.77978515625,5247.9599609375,5227.10986328125,1698390000,5227.10986328125,-0.663,2016-08-16,33,2016,0.022000000000000002,0.44661336746676095
5230.08984375,5197.22998046875,5228.43994140625,5228.66015625,1747890000,5228.66015625,0.03,2016-08-17,33,2016,0.022000000000000002,0.44661336746676095
5243.169921875,5221.83984375,5226.4501953125,5240.14990234375,1659080000,5240.14990234375,0.22,2016-08-18,33,2016,0.022000000000000002,0.44661336746676095
5245.81005859375,5217.64990234375,5229.8701171875,5238.3798828125,1632740000,5238.3798828125,-0.034,2016-08-19,33,2016,0.022000000000000002,0.44661336746676095
5252.1298828125,5224.6298828125,5231.4599609375,5244.60009765625,1560210000,5244.60009765625,0.119,2016-08-22,34,2016,-0.07360000000000001,0.4334175815538636
5275.740234375,5257.89990234375,5265.77978515625,5260.080078125,1547050000,5260.080078125,0.295,2016-08-23,34,2016,-0.07360000000000001,0.4334175815538636
5262.990234375,5205.64013671875,5254.419921875,5217.68994140625,1714780000,5217.68994140625,-0.806,2016-08-24,34,2016,-0.07360000000000001,0.4334175815538636
5230.58984375,5201.64013671875,5207.60986328125,5212.2001953125,1511890000,5212.2001953125,-0.105,2016-08-25,34,2016,-0.07360000000000001,0.4334175815538636
5253.39013671875,5191.85986328125,5219.0498046875,5218.919921875,1591060000,5218.919921875,0.129,2016-08-26,34,2016,-0.07360000000000001,0.4334175815538636
5245.1201171875,5222.33984375,5223.7998046875,5232.330078125,1416640000,5232.330078125,0.257,2016-08-29,35,2016,0.1186,0.28412550043950646
5241.6201171875,5205.60986328125,5229.8798828125,5222.990234375,1561020000,5222.990234375,-0.179,2016-08-30,35,2016,0.1186,0.28412550043950646
5219.89013671875,5191.18017578125,5216.419921875,5213.22021484375,1761770000,5213.22021484375,-0.187,2016-08-31,35,2016,0.1186,0.28412550043950646
5229.93994140625,5189.35986328125,5218.27978515625,5227.2099609375,1592520000,5227.2099609375,0.268,2016-09-01,35,2016,0.1186,0.28412550043950646
5263.39013671875,5231.02001953125,5249.66015625,5249.89990234375,1474200000,5249.89990234375,0.434,2016-09-02,35,2016,0.1186,0.28412550043950646
5275.91015625,5244.0,5260.0,5275.91015625,1777940000,5275.91015625,0.495,2016-09-06,36,2016,-0.589,1.359707566599034
5287.60986328125,5261.919921875,5274.22998046875,5283.93017578125,1878460000,5283.93017578125,0.152,2016-09-07,36,2016,-0.589,1.359707566599034
5271.009765625,5248.41015625,5269.9599609375,5259.47998046875,1839790000,5259.47998046875,-0.463,2016-09-08,36,2016,-0.589,1.359707566599034
5225.93017578125,5125.91015625,5217.9501953125,5125.91015625,2208690000,5125.91015625,-2.54,2016-09-09,36,2016,-0.589,1.359707566599034
5217.8798828125,5097.7998046875,5098.02978515625,5211.89013671875,2007610000,5211.89013671875,1.677,2016-09-12,37,2016,0.4636000000000001,1.1412544852047681
5195.02978515625,5131.27001953125,5181.14013671875,5155.25,2071460000,5155.25,-1.087,2016-09-13,37,2016,0.4636000000000001,1.1412544852047681
5201.33984375,5159.5498046875,5160.2099609375,5173.77001953125,1902680000,5173.77001953125,0.359,2016-09-14,37,2016,0.4636000000000001,1.1412544852047681
5254.77978515625,5176.25,5178.10009765625,5249.68994140625,1950940000,5249.68994140625,1.467,2016-09-15,37,2016,0.4636000000000001,1.1412544852047681
5248.60009765625,5218.97021484375,5238.7099609375,5244.56982421875,3013860000,5244.56982421875,-0.098,2016-09-16,37,2016,0.4636000000000001,1.1412544852047681
5281.06982421875,5222.91015625,5263.5498046875,5235.02978515625,1791120000,5235.02978515625,-0.182,2016-09-19,38,2016,0.23419999999999996,0.6943051922605793
5265.18017578125,5235.419921875,5256.18994140625,5241.35009765625,1695190000,5241.35009765625,0.121,2016-09-20,38,2016,0.23419999999999996,0.6943051922605793
5299.39990234375,5233.93994140625,5263.64990234375,5295.18017578125,1999690000,5295.18017578125,1.027,2016-09-21,38,2016,0.23419999999999996,0.6943051922605793
5342.8798828125,5320.93017578125,5323.259765625,5339.52001953125,1882100000,5339.52001953125,0.837,2016-09-22,38,2016,0.23419999999999996,0.6943051922605793
5329.7099609375,5301.6298828125,5327.43017578125,5305.75,1761330000,5305.75,-0.632,2016-09-23,38,2016,0.23419999999999996,0.6943051922605793
5282.27001953125,5254.9599609375,5275.72998046875,5257.490234375,1669520000,5257.490234375,-0.91,2016-09-26,39,2016,0.026599999999999978,0.9011139217657221
5306.81005859375,5251.31982421875,5254.18017578125,5305.7099609375,1751060000,5305.7099609375,0.917,2016-09-27,39,2016,0.026599999999999978,0.9011139217657221
5320.6201171875,5284.83984375,5312.72998046875,5318.5498046875,1785470000,5318.5498046875,0.242,2016-09-28,39,2016,0.026599999999999978,0.9011139217657221
5317.0,5254.52001953125,5311.31005859375,5269.14990234375,1941170000,5269.14990234375,-0.929,2016-09-29,39,2016,0.026599999999999978,0.9011139217657221
5325.8798828125,5277.8798828125,5288.8701171875,5312.0,2059800000,5312.0,0.813,2016-09-30,39,2016,0.026599999999999978,0.9011139217657221
5308.60009765625,5281.9501953125,5300.2900390625,5300.8701171875,1604060000,5300.8701171875,-0.21,2016-10-03,40,2016,-0.07339999999999999,0.32142464124581366
5323.60009765625,5271.7001953125,5313.490234375,5289.66015625,1708990000,5289.66015625,-0.211,2016-10-04,40,2016,-0.07339999999999999,0.32142464124581366
5330.81005859375,5304.06005859375,5305.27978515625,5316.02001953125,1753340000,5316.02001953125,0.498,2016-10-05,40,2016,-0.07339999999999999,0.32142464124581366
5315.72998046875,5281.47021484375,5306.58984375,5306.85009765625,1654020000,5306.85009765625,-0.172,2016-10-06,40,2016,-0.07339999999999999,0.32142464124581366
5315.64990234375,5266.7998046875,5314.919921875,5292.39990234375,1646650000,5292.39990234375,-0.272,2016-10-07,40,2016,-0.07339999999999999,0.32142464124581366
5340.52001953125,5317.72998046875,5318.4599609375,5328.669921875,1364150000,5328.669921875,0.685,2016-10-10,41,2016,-0.29479999999999995,0.8153708971995505
5321.81982421875,5227.43017578125,5321.81982421875,5246.7900390625,1821680000,5246.7900390625,-1.537,2016-10-11,41,2016,-0.29479999999999995,0.8153708971995505
5257.18017578125,5228.77001953125,5247.91015625,5239.02001953125,1565940000,5239.02001953125,-0.148,2016-10-12,41,2016,-0.29479999999999995,0.8153708971995505
5228.259765625,5169.759765625,5200.2998046875,5213.330078125,1735310000,5213.330078125,-0.49,2016-10-13,41,2016,-0.29479999999999995,0.8153708971995505
5258.8798828125,5213.3701171875,5241.259765625,5214.16015625,1594480000,5214.16015625,0.016,2016-10-14,41,2016,-0.29479999999999995,0.8153708971995505
5219.97998046875,5196.02978515625,5213.68994140625,5199.81982421875,1424270000,5199.81982421875,-0.275,2016-10-17,42,2016,0.1662,0.4339069024571976
5264.27001953125,5239.43994140625,5255.31982421875,5243.83984375,1474430000,5243.83984375,0.847,2016-10-18,42,2016,0.1662,0.4339069024571976
5253.830078125,5234.25,5240.330078125,5246.41015625,1546960000,5246.41015625,0.049,2016-10-19,42,2016,0.1662,0.4339069024571976
5252.10009765625,5216.0498046875,5238.2001953125,5241.830078125,1741820000,5241.830078125,-0.087,2016-10-20,42,2016,0.1662,0.4339069024571976
5259.1298828125,5225.759765625,5238.64990234375,5257.39990234375,1649470000,5257.39990234375,0.297,2016-10-21,42,2016,0.1662,0.4339069024571976
5311.5,5289.22998046875,5290.31005859375,5309.830078125,1531970000,5309.830078125,0.997,2016-10-24,43,2016,-0.2554,0.7038148193949882
5310.27001953125,5278.56982421875,5306.47021484375,5283.39990234375,1579490000,5283.39990234375,-0.498,2016-10-25,43,2016,-0.2554,0.7038148193949882
5280.85009765625,5237.0498046875,5256.39990234375,5250.27001953125,1725900000,5250.27001953125,-0.627,2016-10-26,43,2016,-0.2554,0.7038148193949882
5274.1201171875,5211.75,5272.18994140625,5215.97021484375,1918690000,5215.97021484375,-0.653,2016-10-27,43,2016,-0.2554,0.7038148193949882
5232.35009765625,5178.759765625,5203.7001953125,5190.10009765625,1895970000,5190.10009765625,-0.496,2016-10-28,43,2016,-0.2554,0.7038148193949882
5206.7099609375,5186.56005859375,5205.08984375,5189.14013671875,1707260000,5189.14013671875,-0.018,2016-10-31,44,2016,-0.5594,0.41350671094916946
5201.1298828125,5112.31982421875,5199.77001953125,5153.580078125,1878650000,5153.580078125,-0.685,2016-11-01,44,2016,-0.5594,0.41350671094916946
5156.7001953125,5097.56005859375,5147.27978515625,5105.56982421875,2105870000,5105.56982421875,-0.932,2016-11-02,44,2016,-0.5594,0.41350671094916946
5115.06005859375,5053.52001953125,5104.7001953125,5058.41015625,2107720000,5058.41015625,-0.924,2016-11-03,44,2016,-0.5594,0.41350671094916946
5087.509765625,5034.41015625,5034.41015625,5046.3701171875,2015130000,5046.3701171875,-0.238,2016-11-04,44,2016,-0.5594,0.41350671094916946
5169.41015625,5122.77001953125,5128.990234375,5166.169921875,1914310000,5166.169921875,2.374,2016-11-07,45,2016,0.7502000000000001,1.1484292316028881
5214.169921875,5145.2998046875,5154.990234375,5193.490234375,1736100000,5193.490234375,0.529,2016-11-08,45,2016,0.7502000000000001,1.1484292316028881
